# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0,0,0,0
0.002,0,0.009,27.206
0.004,0,0.123,86.501
0.006,0.001,0.355,145.8
0.008,0.001,0.658,198.104
0.01,0.003,1.054,197.207
0.012,0.006,1.447,196.309
0.014,0.009,1.839,195.411
0.016,0.013,2.229,194.513
0.018,0.018,2.617,193.615
0.02,0.023,3.003,192.716
0.022,0.03,3.388,191.818
0.024,0.037,3.771,190.919
0.026,0.045,4.152,190.02
0.028,0.054,4.531,189.121
0.03,0.063,4.908,188.222
# Event LIFTOFF occurred at t=0.032 seconds
0.032,0.073,5.284,187.562
0.034,0.084,5.658,186.662
0.036,0.096,6.03,185.763
0.038,0.108,6.401,184.863
0.04,0.122,6.77,183.963
0.042,0.135,7.137,183.063
0.044,0.15,7.502,182.162
0.046,0.165,7.865,181.262
0.047,0.173,8.046,180.916
0.048,0.186,8.318,181.106
0.05,0.203,8.68,181.361
0.052,0.22,9.043,181.615
0.054,0.239,9.407,181.869
0.056,0.258,9.771,182.124
0.058,0.278,10.135,182.378
0.06,0.299,10.5,182.632
0.062,0.32,10.866,182.887
0.064,0.342,11.232,183.141
0.066,0.365,11.598,183.396
0.068,0.388,11.965,183.65
0.07,0.413,12.333,183.904
0.072,0.438,12.701,184.159
0.074,0.463,13.07,184.413
0.076,0.49,13.439,184.668
0.078,0.517,13.808,184.922
0.08,0.545,14.178,185.177
0.082,0.574,14.549,185.431
0.084,0.603,14.92,185.686
0.086,0.634,15.292,185.94
0.088,0.665,15.664,186.195
0.09,0.696,16.037,186.449
0.092,0.729,16.41,186.704
0.094,0.762,16.783,186.959
0.096,0.796,17.158,187.213
0.098,0.831,17.532,187.468
0.1,0.866,17.907,187.723
0.102,0.902,18.283,187.977
0.104,0.939,18.659,188.232
0.106,0.977,19.036,188.487
0.108,1.015,19.413,188.742
0.11,1.054,19.791,188.996
0.112,1.094,20.169,189.251
0.114,1.135,20.548,189.506
0.116,1.177,20.927,189.761
0.118,1.219,21.307,190.016
0.12,1.262,21.687,190.271
0.122,1.306,22.068,190.525
0.124,1.35,22.449,190.78
0.126,1.395,22.831,191.035
0.128,1.441,23.214,191.29
0.13,1.488,23.596,191.545
0.132,1.536,23.98,191.8
0.134,1.584,24.364,192.055
0.136,1.633,24.748,192.31
0.138,1.683,25.133,192.565
0.14,1.734,25.518,192.821
0.142,1.785,25.904,193.076
0.144,1.837,26.291,193.331
0.146,1.89,26.677,193.586
0.148,1.944,27.065,193.841
0.15,1.999,27.453,194.097
0.152,2.054,27.841,194.352
0.154,2.11,28.23,194.607
0.156,2.167,28.62,194.862
0.158,2.225,29.01,195.118
0.16,2.283,29.4,195.373
0.162,2.342,29.791,195.629
0.164,2.402,30.183,195.884
0.166,2.463,30.575,196.139
0.168,2.524,30.967,196.395
0.17,2.587,31.36,196.65
0.172,2.65,31.754,196.906
0.174,2.714,32.148,197.161
0.176,2.778,32.543,197.417
0.178,2.844,32.938,197.673
0.18,2.91,33.333,197.928
0.182,2.977,33.729,198.184
0.184,3.045,34.126,198.439
0.186,3.114,34.523,198.695
0.188,3.183,34.921,198.951
0.19,3.253,35.319,199.206
0.192,3.324,35.718,199.462
0.194,3.396,36.117,199.718
0.196,3.469,36.516,199.974
0.198,3.542,36.917,200.229
0.2,3.617,37.317,200.485
0.202,3.692,37.719,200.741
0.204,3.767,38.12,200.997
0.206,3.844,38.523,201.253
0.208,3.922,38.925,201.508
0.21,4,39.329,201.764
0.212,4.079,39.732,202.02
0.214,4.159,40.137,202.276
0.216,4.239,40.541,202.531
0.218,4.321,40.947,202.787
0.22,4.403,41.353,203.043
0.222,4.486,41.759,203.299
0.224,4.57,42.166,203.555
0.226,4.655,42.573,203.811
0.228,4.741,42.981,204.066
0.23,4.827,43.389,204.322
0.232,4.914,43.798,204.578
0.234,5.002,44.208,204.834
0.236,5.091,44.618,205.09
0.238,5.181,45.028,205.346
0.24,5.271,45.439,205.602
0.242,5.362,45.851,205.858
0.244,5.454,46.262,206.114
0.246,5.547,46.675,206.37
0.248,5.641,47.088,206.626
0.25,5.736,47.501,206.882
0.252,5.831,47.916,207.138
0.254,5.927,48.33,207.394
0.256,6.024,48.745,207.65
0.258,6.122,49.161,207.906
0.26,6.221,49.577,208.162
0.262,6.321,49.993,208.418
0.264,6.421,50.41,208.674
0.266,6.522,50.828,208.93
0.268,6.624,51.246,209.187
0.27,6.727,51.665,209.443
0.272,6.831,52.084,209.699
0.274,6.936,52.504,209.955
0.276,7.041,52.924,210.211
0.278,7.147,53.344,210.467
0.28,7.254,53.766,210.724
0.282,7.362,54.187,210.98
0.284,7.471,54.609,211.236
0.286,7.581,55.032,211.492
0.288,7.691,55.455,211.748
0.29,7.803,55.879,212.005
0.292,7.915,56.303,212.261
0.294,8.028,56.728,212.517
0.296,8.142,57.154,212.773
0.298,8.257,57.579,213.03
0.3,8.372,58.006,213.286
0.302,8.489,58.432,213.542
0.304,8.606,58.86,213.799
0.306,8.724,59.288,214.055
0.308,8.843,59.716,214.311
0.31,8.963,60.145,214.568
0.312,9.084,60.574,214.824
0.314,9.205,61.004,215.08
0.316,9.328,61.435,215.337
0.318,9.451,61.866,215.593
0.32,9.575,62.297,215.85
0.322,9.7,62.729,216.106
0.324,9.826,63.161,216.362
0.326,9.953,63.594,216.619
0.328,10.08,64.028,216.875
0.33,10.209,64.462,217.132
0.332,10.338,64.896,217.388
0.334,10.468,65.331,217.645
0.336,10.6,65.767,217.901
0.338,10.731,66.203,218.158
0.34,10.864,66.64,218.414
0.342,10.998,67.077,218.671
0.344,11.133,67.514,218.927
0.346,11.268,67.952,219.184
0.348,11.404,68.391,219.44
0.35,11.542,68.83,219.697
0.352,11.68,69.27,219.953
0.354,11.819,69.71,220.21
# Event LAUNCHROD occurred at t=0.356 seconds
0.356,11.959,70.151,220.297
0.359,12.17,70.812,220.682
0.364,12.491,71.807,221.26
0.371,12.981,73.303,222.127
0.381,13.725,75.531,223.411
0.391,14.491,77.771,224.695
0.401,15.28,80.025,225.979
0.411,16.092,82.291,227.263
0.421,16.926,84.57,228.546
0.431,17.783,86.862,229.829
0.441,18.663,89.166,231.111
0.451,19.567,91.484,232.393
0.461,20.493,93.814,233.675
0.471,21.443,96.157,234.956
0.481,22.416,98.513,236.237
0.489,23.274,100.554,237.34
0.499,24.291,102.928,237.466
0.509,25.332,105.303,237.592
0.519,26.397,107.679,237.716
0.529,27.486,110.057,237.839
0.539,28.599,112.436,237.961
0.549,29.735,114.816,238.082
0.559,30.895,117.198,238.201
0.569,32.079,119.58,238.318
0.579,33.286,121.964,238.434
0.589,34.518,124.349,238.549
0.599,35.773,126.735,238.662
0.609,37.053,129.122,238.774
0.619,38.356,131.511,238.884
0.629,39.683,133.9,238.992
0.639,41.034,136.29,239.099
0.649,42.409,138.682,239.204
0.659,43.808,141.075,239.308
0.669,45.23,143.468,239.409
0.679,46.677,145.863,239.509
0.689,48.148,148.258,239.607
0.699,49.642,150.655,239.703
0.709,51.161,153.052,239.798
0.719,52.703,155.451,239.89
0.729,54.27,157.85,239.98
0.739,55.86,160.25,240.068
0.749,57.475,162.652,240.154
0.759,59.113,165.053,240.238
0.769,60.776,167.456,240.32
0.779,62.462,169.86,240.399
0.789,64.173,172.264,240.477
0.799,65.908,174.669,240.552
0.809,67.666,177.075,240.624
0.819,69.449,179.482,240.695
0.829,71.256,181.889,240.763
0.839,73.087,184.297,240.828
0.849,74.942,186.706,240.891
0.859,76.821,189.115,240.952
0.869,78.724,191.525,241.01
0.879,80.652,193.935,241.066
0.889,82.603,196.346,241.119
0.899,84.578,198.757,241.169
0.909,86.578,201.169,241.218
0.919,88.602,203.582,241.263
0.929,90.65,205.995,241.306
0.939,92.722,208.408,241.347
0.949,94.818,210.822,241.386
0.959,96.938,213.236,241.422
0.969,99.083,215.65,241.456
0.979,101.251,218.065,241.487
0.989,103.444,220.48,241.516
0.999,105.661,222.895,241.544
1.009,107.902,225.311,241.569
1.017,109.701,227.231,241.587
1.027,111.985,229.647,241.615
1.037,114.294,232.063,241.641
1.047,116.626,234.48,241.665
1.057,118.983,236.897,241.687
1.067,121.364,239.314,241.709
1.077,123.769,241.731,241.728
1.087,126.199,244.148,241.747
1.097,128.652,246.566,241.765
1.107,131.13,248.984,241.782
1.117,133.632,251.402,241.799
1.127,136.158,253.82,241.816
1.137,138.708,256.238,241.832
1.147,141.283,258.656,241.849
1.157,143.882,261.075,241.867
1.167,146.504,263.494,241.885
1.177,149.151,265.913,241.904
1.187,151.823,268.332,241.925
1.197,154.518,270.751,241.947
1.207,157.238,273.171,241.972
1.217,159.982,275.59,241.998
1.227,162.75,278.011,242.027
1.237,165.542,280.431,242.058
1.247,168.358,282.852,242.093
1.257,171.199,285.273,242.131
1.267,174.064,287.694,242.172
1.277,176.953,290.116,242.217
1.287,179.866,292.539,242.265
1.297,182.803,294.962,242.318
1.307,185.765,297.385,242.375
1.317,188.751,299.809,242.437
1.327,191.761,302.234,242.503
1.337,194.796,304.659,242.574
1.347,197.855,307.085,242.649
1.357,200.938,309.512,242.729
1.367,204.045,311.94,242.813
1.377,207.176,314.369,242.903
1.387,210.332,316.798,242.996
1.397,213.512,319.228,243.094
1.407,216.717,321.66,243.196
1.417,219.946,324.092,243.303
1.427,223.199,326.526,243.413
1.437,226.476,328.961,243.526
1.447,229.778,331.397,243.643
1.457,233.104,333.834,243.763
1.467,236.454,336.272,243.885
1.477,239.829,338.711,244.009
1.487,243.229,341.152,244.135
1.497,246.652,343.594,244.262
1.507,250.101,346.037,244.39
1.517,253.573,348.482,244.519
1.527,257.07,350.928,244.648
1.537,260.592,353.375,244.777
1.547,264.138,355.823,244.904
1.557,267.708,358.273,245.031
1.567,271.303,360.724,245.155
1.577,274.923,363.176,245.279
1.587,278.567,365.629,245.4
1.597,282.235,368.084,245.518
1.607,285.928,370.54,245.633
1.617,289.646,372.997,245.745
1.627,293.388,375.455,245.853
1.637,297.155,377.914,245.957
1.647,300.947,380.374,246.056
1.657,304.763,382.835,246.151
1.667,308.603,385.297,246.24
1.677,312.469,387.759,246.323
1.687,316.359,390.223,246.401
1.697,320.273,392.687,246.472
1.707,324.212,395.153,246.537
1.717,328.176,397.618,246.595
1.727,332.165,400.084,246.647
1.737,336.178,402.551,246.692
1.747,340.216,405.018,246.729
1.757,344.278,407.486,246.76
1.767,348.365,409.953,246.782
1.777,352.477,412.421,246.798
1.787,356.614,414.889,246.806
1.797,360.775,417.357,246.806
1.807,364.961,419.825,246.798
1.817,369.172,422.293,246.783
1.827,373.407,424.761,246.76
1.837,377.667,427.229,246.729
1.847,381.951,429.696,246.691
1.857,386.261,432.162,246.646
1.867,390.595,434.629,246.594
1.877,394.953,437.094,246.535
1.887,399.336,439.559,246.47
1.897,403.744,442.024,246.398
1.907,408.177,444.487,246.32
1.917,412.634,446.95,246.237
1.927,417.116,449.412,246.15
1.937,421.622,451.873,246.059
1.947,426.153,454.333,245.965
1.957,430.709,456.792,245.869
1.967,435.289,459.25,245.771
1.977,439.894,461.708,245.672
1.987,444.523,464.164,245.573
1.995,448.366,466.192,245.492
2.005,453.04,468.646,245.253
2.015,457.739,471.097,245.016
2.025,462.462,473.546,244.784
2.035,467.21,475.993,244.558
2.045,471.982,478.437,244.337
2.055,476.778,480.879,244.124
2.065,481.599,483.32,243.919
2.075,486.445,485.758,243.723
2.085,491.314,488.194,243.536
2.095,496.209,490.629,243.358
2.105,501.127,493.061,243.191
2.115,506.07,495.492,243.034
2.125,511.037,497.922,242.885
2.135,516.028,500.35,242.747
2.145,521.044,502.777,242.617
2.155,526.084,505.203,242.497
2.165,531.148,507.627,242.384
2.175,536.236,510.05,242.279
2.185,541.349,512.473,242.18
2.195,546.486,514.894,242.086
2.205,551.647,517.314,241.995
2.215,556.832,519.734,241.907
2.225,562.041,522.152,241.821
2.235,567.275,524.57,241.734
2.245,572.533,526.987,241.646
2.255,577.815,529.403,241.555
2.265,583.121,531.818,241.461
2.275,588.451,534.232,241.362
2.285,593.806,536.645,241.258
2.295,599.184,539.058,241.147
2.305,604.587,541.468,241.028
2.315,610.013,543.878,240.899
2.325,615.464,546.286,240.761
2.335,620.939,548.693,240.613
2.345,626.438,551.099,240.452
2.355,631.961,553.502,240.278
2.365,637.508,555.904,240.092
2.375,643.079,558.304,239.894
2.385,648.674,560.702,239.682
2.391,652.02,562.13,239.55
2.4,657.055,564.285,242.507
2.41,662.71,566.726,245.801
2.42,668.39,569.201,249.081
2.43,674.095,571.708,252.347
2.44,679.824,574.248,255.6
2.45,685.58,576.82,258.839
2.46,691.361,579.424,262.066
2.47,697.168,582.061,265.281
2.48,703.002,584.73,268.485
2.484,705.478,585.869,269.837
2.491,709.2,587.312,185.243
2.5,714.796,588.472,58.441
2.508,719.168,588.539,-40.439
2.518,725.051,588.124,-42.555
2.528,730.93,587.688,-44.666
2.538,736.805,587.23,-46.773
2.548,742.675,586.752,-48.874
2.558,748.54,586.253,-50.969
2.568,754.4,585.733,-53.055
2.578,760.254,585.192,-55.133
2.588,766.104,584.63,-57.201
2.598,771.947,584.048,-59.259
# Event BURNOUT occurred at t=2.6 seconds
# Event EJECTION_CHARGE occurred at t=2.6 seconds
2.6,773.255,583.915,-59.718
2.603,775.217,583.714,-59.702
2.608,778.158,583.413,-59.675
2.616,782.567,582.962,-59.631
2.626,788.393,582.366,-59.566
2.636,794.214,581.771,-59.492
2.646,800.029,581.176,-59.41
2.656,805.838,580.583,-59.32
2.666,811.641,579.99,-59.223
2.676,817.437,579.398,-59.119
2.686,823.228,578.808,-59.01
2.696,829.014,578.218,-58.896
2.706,834.793,577.63,-58.778
2.716,840.566,577.043,-58.657
2.726,846.334,576.457,-58.534
2.736,852.095,575.872,-58.411
2.746,857.851,575.288,-58.289
2.756,863.601,574.706,-58.167
2.766,869.345,574.125,-58.047
2.776,875.084,573.545,-57.93
2.786,880.816,572.966,-57.815
2.796,886.543,572.389,-57.705
2.806,892.264,571.812,-57.598
2.816,897.979,571.237,-57.497
2.826,903.689,570.662,-57.4
2.836,909.392,570.089,-57.309
2.846,915.09,569.516,-57.224
2.856,920.783,568.944,-57.144
2.866,926.469,568.373,-57.071
2.876,932.15,567.803,-57.003
2.886,937.825,567.233,-56.942
2.896,943.495,566.664,-56.886
2.906,949.159,566.095,-56.835
2.916,954.817,565.527,-56.791
2.926,960.469,564.96,-56.751
2.936,966.116,564.392,-56.716
2.946,971.757,563.825,-56.685
2.956,977.393,563.258,-56.659
2.966,983.022,562.692,-56.635
2.976,988.646,562.126,-56.615
2.986,994.265,561.56,-56.597
2.996,999.878,560.994,-56.58
3.006,1005.485,560.428,-56.564
3.016,1011.086,559.863,-56.549
3.026,1016.682,559.297,-56.534
3.036,1022.272,558.732,-56.518
3.046,1027.857,558.167,-56.5
3.056,1033.435,557.602,-56.481
3.066,1039.009,557.037,-56.458
3.076,1044.576,556.473,-56.432
3.086,1050.138,555.909,-56.401
3.096,1055.694,555.345,-56.367
3.106,1061.245,554.781,-56.327
3.116,1066.79,554.218,-56.281
3.126,1072.329,553.656,-56.23
3.136,1077.863,553.094,-56.174
3.146,1083.391,552.532,-56.111
3.156,1088.914,551.971,-56.044
3.166,1094.431,551.411,-55.97
3.176,1099.942,550.852,-55.892
3.186,1105.448,550.293,-55.81
3.196,1110.948,549.736,-55.723
3.206,1116.442,549.179,-55.632
3.216,1121.931,548.623,-55.539
3.226,1127.415,548.068,-55.444
3.236,1132.893,547.514,-55.347
3.246,1138.365,546.961,-55.249
3.256,1143.832,546.409,-55.151
3.266,1149.293,545.858,-55.053
3.276,1154.749,545.308,-54.956
3.286,1160.199,544.759,-54.861
3.296,1165.644,544.211,-54.767
3.306,1171.084,543.664,-54.674
3.316,1176.518,543.118,-54.585
3.326,1181.946,542.572,-54.498
3.336,1187.369,542.028,-54.415
3.346,1192.787,541.484,-54.335
3.356,1198.199,540.941,-54.259
3.366,1203.605,540.399,-54.187
3.376,1209.007,539.857,-54.119
3.386,1214.403,539.316,-54.055
3.396,1219.793,538.776,-53.995
3.406,1225.178,538.236,-53.939
3.416,1230.558,537.697,-53.888
3.426,1235.932,537.159,-53.841
3.436,1241.301,536.62,-53.797
3.446,1246.664,536.083,-53.757
3.456,1252.023,535.545,-53.721
3.466,1257.375,535.008,-53.688
3.476,1262.723,534.471,-53.659
3.486,1268.065,533.935,-53.631
3.496,1273.401,533.399,-53.607
3.506,1278.733,532.863,-53.584
3.516,1284.059,532.327,-53.563
3.526,1289.379,531.792,-53.543
3.536,1294.695,531.256,-53.524
3.546,1300.004,530.721,-53.505
3.556,1305.309,530.186,-53.486
3.566,1310.608,529.651,-53.467
3.576,1315.902,529.117,-53.448
3.586,1321.191,528.582,-53.426
3.596,1326.474,528.048,-53.404
3.606,1331.751,527.514,-53.379
3.616,1337.024,526.981,-53.351
3.626,1342.291,526.447,-53.321
3.636,1347.553,525.914,-53.287
3.646,1352.809,525.382,-53.251
3.656,1358.061,524.849,-53.21
3.666,1363.306,524.317,-53.166
3.676,1368.547,523.786,-53.118
3.686,1373.782,523.255,-53.066
3.696,1379.012,522.725,-53.01
3.706,1384.237,522.195,-52.951
3.716,1389.456,521.666,-52.888
3.726,1394.67,521.137,-52.823
3.736,1399.879,520.609,-52.754
3.746,1405.082,520.082,-52.682
3.756,1410.28,519.556,-52.609
3.766,1415.473,519.03,-52.533
3.776,1420.661,518.505,-52.456
3.786,1425.843,517.981,-52.378
3.796,1431.02,517.457,-52.3
3.806,1436.192,516.935,-52.221
3.816,1441.359,516.413,-52.142
3.826,1446.521,515.892,-52.064
3.836,1451.677,515.372,-51.986
3.846,1456.828,514.852,-51.91
3.856,1461.974,514.333,-51.835
3.866,1467.115,513.816,-51.761
3.876,1472.25,513.298,-51.689
3.886,1477.381,512.782,-51.62
3.896,1482.506,512.266,-51.553
3.906,1487.626,511.751,-51.488
3.916,1492.741,511.236,-51.426
3.926,1497.851,510.722,-51.367
3.936,1502.955,510.209,-51.311
3.946,1508.055,509.696,-51.257
3.956,1513.149,509.184,-51.207
3.966,1518.239,508.672,-51.159
3.976,1523.323,508.16,-51.115
3.986,1528.402,507.649,-51.073
3.996,1533.476,507.139,-51.034
4.006,1538.545,506.629,-50.997
4.016,1543.608,506.119,-50.964
4.026,1548.667,505.609,-50.932
4.036,1553.721,505.1,-50.903
4.046,1558.769,504.591,-50.875
4.056,1563.812,504.083,-50.85
4.066,1568.851,503.574,-50.825
4.076,1573.884,503.066,-50.803
4.086,1578.912,502.558,-50.781
4.096,1583.935,502.051,-50.759
4.106,1588.953,501.543,-50.739
4.116,1593.966,501.036,-50.718
4.126,1598.974,500.529,-50.698
4.136,1603.977,500.022,-50.677
4.146,1608.974,499.515,-50.656
4.156,1613.967,499.009,-50.633
4.166,1618.954,498.503,-50.61
4.176,1623.937,497.997,-50.585
4.186,1628.914,497.491,-50.559
4.196,1633.887,496.985,-50.531
4.206,1638.854,496.48,-50.5
4.216,1643.816,495.975,-50.468
4.226,1648.774,495.471,-50.433
4.236,1653.726,494.967,-50.396
4.246,1658.673,494.463,-50.356
4.256,1663.615,493.96,-50.314
4.266,1668.552,493.457,-50.269
4.276,1673.484,492.954,-50.222
4.286,1678.411,492.452,-50.172
4.296,1683.333,491.951,-50.121
4.306,1688.25,491.45,-50.066
4.316,1693.162,490.95,-50.01
4.326,1698.069,490.45,-49.953
4.336,1702.971,489.95,-49.894
4.346,1707.868,489.452,-49.833
4.356,1712.76,488.954,-49.772
4.366,1717.647,488.456,-49.709
4.376,1722.529,487.96,-49.646
4.386,1727.406,487.464,-49.583
4.396,1732.279,486.968,-49.519
4.406,1737.146,486.473,-49.456
4.416,1742.008,485.979,-49.393
4.426,1746.865,485.485,-49.331
4.436,1751.718,484.992,-49.269
4.446,1756.565,484.5,-49.208
4.456,1761.408,484.008,-49.149
4.466,1766.245,483.517,-49.09
4.476,1771.078,483.026,-49.033
4.486,1775.906,482.536,-48.978
4.496,1780.729,482.047,-48.925
4.506,1785.547,481.558,-48.873
4.516,1790.36,481.069,-48.823
4.526,1795.168,480.581,-48.775
4.536,1799.972,480.094,-48.729
4.546,1804.77,479.607,-48.685
4.556,1809.564,479.12,-48.643
4.566,1814.353,478.634,-48.604
4.576,1819.136,478.148,-48.566
4.586,1823.916,477.662,-48.53
4.596,1828.69,477.177,-48.496
4.606,1833.459,476.693,-48.464
4.616,1838.224,476.208,-48.433
4.626,1842.983,475.724,-48.404
4.636,1847.738,475.24,-48.377
4.646,1852.488,474.756,-48.351
4.656,1857.233,474.273,-48.327
4.666,1861.973,473.79,-48.303
4.676,1866.709,473.307,-48.281
4.686,1871.44,472.824,-48.259
4.696,1876.165,472.342,-48.238
4.706,1880.886,471.859,-48.217
4.716,1885.603,471.377,-48.196
4.726,1890.314,470.896,-48.176
4.736,1895.021,470.414,-48.155
4.746,1899.722,469.932,-48.134
4.756,1904.419,469.451,-48.113
4.766,1909.111,468.97,-48.091
4.776,1913.799,468.489,-48.069
4.786,1918.481,468.009,-48.045
4.796,1923.159,467.528,-48.021
4.806,1927.832,467.048,-47.995
4.816,1932.5,466.569,-47.968
4.826,1937.163,466.089,-47.939
4.836,1941.822,465.61,-47.909
4.846,1946.475,465.131,-47.878
4.856,1951.124,464.652,-47.844
4.866,1955.768,464.174,-47.809
4.876,1960.408,463.696,-47.773
4.886,1965.042,463.218,-47.734
4.896,1969.672,462.741,-47.694
4.906,1974.297,462.265,-47.653
4.916,1978.917,461.788,-47.61
4.926,1983.533,461.312,-47.565
4.936,1988.144,460.837,-47.519
4.946,1992.75,460.362,-47.472
4.956,1997.351,459.888,-47.424
4.966,2001.947,459.414,-47.375
4.976,2006.539,458.94,-47.325
4.986,2011.126,458.467,-47.274
4.996,2015.708,457.995,-47.223
5.006,2020.286,457.523,-47.172
5.016,2024.859,457.051,-47.121
5.026,2029.427,456.58,-47.069
5.036,2033.99,456.11,-47.018
5.046,2038.549,455.64,-46.967
5.056,2043.103,455.17,-46.916
5.066,2047.653,454.702,-46.866
5.076,2052.197,454.233,-46.816
5.086,2056.737,453.765,-46.767
5.096,2061.273,453.298,-46.719
5.106,2065.803,452.831,-46.672
5.116,2070.329,452.364,-46.626
5.126,2074.851,451.898,-46.581
5.136,2079.367,451.433,-46.537
5.146,2083.879,450.968,-46.495
5.156,2088.387,450.503,-46.454
5.166,2092.889,450.038,-46.414
5.176,2097.387,449.575,-46.376
5.186,2101.881,449.111,-46.339
5.196,2106.37,448.648,-46.303
5.206,2110.854,448.185,-46.269
5.216,2115.333,447.722,-46.236
5.226,2119.808,447.26,-46.205
5.236,2124.278,446.798,-46.175
5.246,2128.744,446.337,-46.146
5.256,2133.205,445.875,-46.118
5.266,2137.662,445.414,-46.091
5.276,2142.113,444.953,-46.066
5.286,2146.561,444.493,-46.042
5.296,2151.003,444.033,-46.018
5.306,2155.441,443.573,-45.995
5.316,2159.875,443.113,-45.973
5.326,2164.304,442.653,-45.952
5.336,2168.728,442.194,-45.931
5.346,2173.147,441.735,-45.91
5.356,2177.563,441.276,-45.89
5.366,2181.973,440.817,-45.87
5.376,2186.379,440.358,-45.85
5.386,2190.78,439.9,-45.83
5.396,2195.177,439.442,-45.81
5.406,2199.569,438.984,-45.79
5.416,2203.957,438.526,-45.769
5.426,2208.339,438.068,-45.748
5.436,2212.718,437.611,-45.726
5.446,2217.092,437.154,-45.704
5.456,2221.461,436.697,-45.681
5.466,2225.826,436.24,-45.657
5.476,2230.186,435.784,-45.632
5.486,2234.541,435.327,-45.606
5.496,2238.892,434.871,-45.58
5.506,2243.239,434.416,-45.552
5.516,2247.581,433.96,-45.523
5.526,2251.918,433.505,-45.493
5.536,2256.251,433.051,-45.462
5.546,2260.579,432.596,-45.43
5.556,2264.903,432.142,-45.397
5.566,2269.222,431.688,-45.363
5.576,2273.536,431.235,-45.328
5.586,2277.846,430.782,-45.292
5.596,2282.152,430.329,-45.255
5.606,2286.453,429.876,-45.217
5.616,2290.75,429.424,-45.178
5.626,2295.042,428.973,-45.139
5.636,2299.329,428.522,-45.099
5.646,2303.612,428.071,-45.058
5.656,2307.89,427.621,-45.017
5.666,2312.164,427.171,-44.976
5.676,2316.434,426.721,-44.934
5.686,2320.699,426.272,-44.893
5.696,2324.959,425.823,-44.851
5.706,2329.215,425.375,-44.809
5.716,2333.467,424.927,-44.767
5.726,2337.714,424.48,-44.726
5.736,2341.956,424.032,-44.685
5.746,2346.194,423.586,-44.644
5.756,2350.428,423.14,-44.604
5.766,2354.657,422.694,-44.564
5.776,2358.882,422.248,-44.525
5.786,2363.102,421.803,-44.486
5.796,2367.318,421.359,-44.448
5.806,2371.529,420.914,-44.411
5.816,2375.736,420.47,-44.375
5.826,2379.939,420.027,-44.339
5.836,2384.137,419.584,-44.305
5.846,2388.33,419.141,-44.271
5.856,2392.52,418.698,-44.238
5.866,2396.704,418.256,-44.206
5.876,2400.885,417.814,-44.175
5.886,2405.061,417.372,-44.145
5.896,2409.232,416.931,-44.116
5.906,2413.399,416.49,-44.088
5.916,2417.562,416.049,-44.061
5.926,2421.72,415.609,-44.035
5.936,2425.874,415.169,-44.009
5.946,2430.024,414.729,-43.985
5.956,2434.169,414.289,-43.961
5.966,2438.309,413.849,-43.938
5.976,2442.446,413.41,-43.916
5.986,2446.578,412.971,-43.894
5.996,2450.705,412.532,-43.873
6.006,2454.828,412.094,-43.852
6.016,2458.947,411.655,-43.832
6.026,2463.061,411.217,-43.812
6.036,2467.171,410.779,-43.793
6.046,2471.277,410.341,-43.774
6.056,2475.378,409.904,-43.755
6.066,2479.475,409.466,-43.736
6.076,2483.568,409.029,-43.718
6.086,2487.656,408.592,-43.699
6.096,2491.739,408.155,-43.68
6.106,2495.819,407.718,-43.661
6.116,2499.894,407.282,-43.642
6.126,2503.964,406.845,-43.623
6.136,2508.031,406.409,-43.604
6.146,2512.093,405.973,-43.584
6.156,2516.15,405.537,-43.563
6.166,2520.203,405.102,-43.542
6.176,2524.252,404.667,-43.521
6.186,2528.297,404.232,-43.499
6.196,2532.337,403.797,-43.476
6.206,2536.373,403.362,-43.453
6.216,2540.404,402.928,-43.429
6.226,2544.431,402.493,-43.405
6.236,2548.454,402.059,-43.379
6.246,2552.472,401.626,-43.353
6.256,2556.486,401.192,-43.327
6.266,2560.496,400.759,-43.299
6.276,2564.502,400.326,-43.271
6.286,2568.503,399.894,-43.243
6.296,2572.5,399.462,-43.213
6.306,2576.492,399.03,-43.183
6.316,2580.48,398.598,-43.153
6.326,2584.464,398.167,-43.121
6.336,2588.443,397.735,-43.09
6.346,2592.419,397.305,-43.058
6.356,2596.39,396.874,-43.025
6.366,2600.356,396.444,-42.992
6.376,2604.318,396.014,-42.959
6.386,2608.276,395.585,-42.925
6.396,2612.23,395.156,-42.892
6.406,2616.18,394.727,-42.858
6.416,2620.125,394.299,-42.824
6.426,2624.066,393.871,-42.79
6.436,2628.002,393.443,-42.756
6.446,2631.934,393.016,-42.722
6.456,2635.862,392.589,-42.688
6.466,2639.786,392.162,-42.655
6.476,2643.706,391.735,-42.622
6.486,2647.621,391.309,-42.589
6.496,2651.532,390.884,-42.556
6.506,2655.439,390.458,-42.524
6.516,2659.341,390.033,-42.492
6.526,2663.239,389.608,-42.46
6.536,2667.133,389.184,-42.429
6.546,2671.023,388.76,-42.398
6.556,2674.908,388.336,-42.368
6.566,2678.79,387.913,-42.339
6.576,2682.667,387.489,-42.31
6.586,2686.539,387.066,-42.282
6.596,2690.408,386.644,-42.254
6.606,2694.272,386.221,-42.227
6.616,2698.132,385.799,-42.201
6.626,2701.988,385.377,-42.175
6.636,2705.84,384.956,-42.15
6.646,2709.687,384.534,-42.125
