time,altitude,speed,acceleration,temperature,pressure,,,,CD,,,,
6.38,971,137.21,-15.59,20.4,88891,,1.055468214,,0.652390365,,,,
6.39,971,137.06,-15.09,20.4,88891,,1.055468214,,0.597289707,,,,
6.4,971,136.92,-13.58,20.4,88891,,1.055468214,,0.427443679,,,,
6.41,971,136.78,-13.58,20.4,88891,,1.055468214,,0.42831914,,,,
6.42,971,136.64,-12.07,20.4,88808,,1.054482694,,0.257667963,,,,
6.42,971,136.64,-12.07,20.4,88808,,1.054482694,,0.257667963,,,,
6.43,971,136.51,-14.58,20.4,88808,,1.054482694,,0.544495229,,,,
6.44,971,136.37,-13.58,20.4,88808,,1.054482694,,0.431301235,,,,
6.45,971,136.24,-13.08,20.4,88808,,1.054482694,,0.37485932,,,,
6.46,971,136.1,-13.08,20.4,88808,,1.054482694,,0.375630918,,,,
6.47,971,135.97,-13.58,20.4,88738,,1.053651533,,0.434184825,,,,
6.48,971,135.83,-14.08,20.4,88738,,1.053651533,,0.492737394,,,,
6.49,971,135.7,-13.08,20.4,88738,,1.053651533,,0.378146723,,,,
6.5,971,135.56,-14.08,20.4,88738,,1.053651533,,0.494702156,,,,
6.51,971,135.43,-13.08,20.4,88738,,1.053651533,,0.37965601,,,,
6.52,971,135.3,-12.57,20.4,88657,,1.05268976,,0.321407441,,,,
6.53,971,135.17,-13.58,20.4,88657,,1.05268976,,0.439740852,,,,
6.54,971,135.04,-13.08,20.4,88657,,1.05268976,,0.382200968,,,,
6.55,971,134.91,-12.07,20.4,88657,,1.05268976,,0.26476886,,,,
6.56,971,134.78,-12.57,20.4,88657,,1.05268976,,0.323892295,,,,
6.57,971,134.66,-12.57,20.4,88586,,1.051846725,,0.324729871,,,,
6.58,971,134.53,-12.07,20.4,88586,,1.051846725,,0.266480138,,,,
6.59,971,134.4,-13.58,20.4,88586,,1.051846725,,0.445150477,,,,
6.59,971,134.4,-13.58,20.4,88586,,1.051846725,,0.445150477,,,,
6.59,971,134.4,-13.58,20.4,88586,,1.051846725,,0.445150477,,,,
6.59,971,134.4,-13.58,20.4,88586,,1.051846725,,0.445150477,,,,
6.59,971,134.4,-13.58,20.4,88586,,1.051846725,,0.445150477,,,,
6.59,971,134.4,-13.58,20.4,88586,,1.051846725,,0.445150477,,,,
6.6,1109,134.26,-15.09,20.4,88586,,1.051846725,,0.624605638,,,,
6.61,1109,134.12,-13.58,20.4,88586,,1.051846725,,0.447011083,,,,
6.62,1109,133.99,-13.08,20.4,88510,,1.050944321,,0.38885936,,,,
6.63,1109,133.85,-14.08,20.4,88510,,1.050944321,,0.508730139,,,,
6.64,1109,133.7,-14.58,20.4,88510,,1.050944321,,0.569534381,,,,
6.65,1109,133.56,-14.58,20.4,88510,,1.050944321,,0.570728999,,,,
6.66,1109,133.42,-13.58,20.4,88510,,1.050944321,,0.452101824,,,,
6.67,1109,133.28,-14.58,20.4,88448,,1.05020815,,0.573531289,,,,
6.68,1109,133.15,-13.58,20.4,88448,,1.05020815,,0.454255416,,,,
6.69,1109,133.02,-12.57,20.4,88448,,1.05020815,,0.333305629,,,,
6.7,1109,132.88,-12.57,20.4,88448,,1.05020815,,0.334008328,,,,
6.71,1109,132.75,-12.07,20.4,88448,,1.05020815,,0.274101331,,,,
6.72,1109,132.62,-13.58,20.4,88374,,1.049329493,,0.458276843,,,,
6.73,1109,132.49,-14.58,20.4,88374,,1.049329493,,0.580877278,,,,
6.74,1109,132.36,-12.57,20.4,88374,,1.049329493,,0.336919791,,,,
6.74,1109,132.36,-12.57,20.4,88374,,1.049329493,,0.336919791,,,,
6.75,1109,132.23,-13.08,20.4,88374,,1.049329493,,0.399894254,,,,
6.76,1109,132.1,-12.07,20.4,88374,,1.049329493,,0.27703719,,,,
6.77,1109,131.97,-13.58,20.4,88303,,1.048486458,,0.463174435,,,,
6.78,1109,131.85,-12.07,20.4,88303,,1.048486458,,0.27831236,,,,
6.79,1109,131.72,-12.07,20.4,88303,,1.048486458,,0.278861987,,,,
6.8,1109,131.6,-13.08,20.4,88303,,1.048486458,,0.404056814,,,,
6.81,1109,131.47,-12.07,20.4,88303,,1.048486458,,0.27992355,,,,
6.82,1109,131.34,-13.08,20.4,88227,,1.047584054,,0.406007575,,,,
6.83,1109,131.2,-13.08,20.4,88227,,1.047584054,,0.406874517,,,,
6.84,1109,131.07,-15.59,20.4,88227,,1.047584054,,0.720325432,,,,
6.85,1109,130.93,-14.08,20.4,88227,,1.047584054,,0.533379981,,,,
6.86,1109,130.79,-12.57,20.4,88227,,1.047584054,,0.345632013,,,,
6.87,1109,130.65,-14.58,20.4,88170,,1.046907251,,0.598736084,,,,
6.88,1109,130.51,-14.08,20.4,88170,,1.046907251,,0.537165534,,,,
6.89,1109,130.38,-13.08,20.4,88170,,1.046907251,,0.412274884,,,,
6.9,1109,130.24,-13.58,20.4,88170,,1.046907251,,0.476278367,,,,
6.91,1109,130.1,-14.08,20.4,88170,,1.046907251,,0.54055654,,,,
6.92,1109,129.97,-13.58,20.4,88107,,1.046159206,,0.478601241,,,,
6.93,1109,129.83,-13.58,20.4,88107,,1.046159206,,0.479633981,,,,
6.94,1109,129.69,-14.08,20.4,88107,,1.046159206,,0.544368724,,,,
6.95,1109,129.55,-15.59,20.4,88107,,1.046159206,,0.738331862,,,,
6.96,1109,129.41,-13.08,20.4,88107,,1.046159206,,0.418777735,,,,
6.97,1109,129.27,-13.08,20.3,88043,,1.045755531,,0.419847307,,,,
6.98,1109,129.14,-13.08,20.3,88043,,1.045755531,,0.420693018,,,,
6.99,1109,129.01,-13.58,20.3,88043,,1.045755531,,0.485938063,,,,
7,1109,128.88,-12.57,20.3,88043,,1.045755531,,0.356574838,,,,
7.01,1109,128.74,-13.08,20.3,88043,,1.045755531,,0.423311298,,,,
7.02,1109,128.61,-13.58,20.3,87968,,1.044864698,,0.489382355,,,,
7.03,1109,128.48,-13.08,20.3,87968,,1.044864698,,0.425388679,,,,
7.04,1109,128.35,-13.08,20.3,87968,,1.044864698,,0.42625083,,,,
7.05,1109,128.22,-13.58,20.3,87968,,1.044864698,,0.49236394,,,,
7.06,1109,128.09,-13.08,20.3,87968,,1.044864698,,0.427983013,,,,
7.06,1109,128.09,-13.08,20.3,87968,,1.044864698,,0.427983013,,,,
7.07,1109,127.96,-12.07,20.3,87894,,1.043985742,,0.296764917,,,,
7.08,1109,127.83,-12.07,20.3,87894,,1.043985742,,0.297368829,,,,
7.09,1109,127.71,-12.07,20.3,87894,,1.043985742,,0.297927924,,,,
7.1,1109,127.58,-14.58,20.3,87894,,1.043985742,,0.629655071,,,,
7.11,1109,127.44,-14.08,20.3,87894,,1.043985742,,0.564934157,,,,
7.12,1109,127.31,-12.57,20.4,87838,,1.042965171,,0.36640136,,,,
7.13,1109,127.18,-12.07,20.4,87838,,1.042965171,,0.300710187,,,,
7.14,1109,127.05,-11.57,20.4,87838,,1.042965171,,0.234749244,,,,
7.15,1109,126.92,-14.58,20.4,87838,,1.042965171,,0.636843229,,,,
7.16,1109,126.79,-14.58,20.4,87838,,1.042965171,,0.638149832,,,,
7.17,1109,126.65,-13.58,20.4,87764,,1.042086515,,0.505992029,,,,
7.18,1109,126.51,-13.08,20.4,87764,,1.042086515,,0.439909714,,,,
7.19,1109,126.37,-14.08,20.4,87764,,1.042086515,,0.575588595,,,,
7.2,1109,126.24,-14.58,20.4,87764,,1.042086515,,0.64426527,,,,
7.21,1109,126.1,-12.57,20.4,87764,,1.042086515,,0.373781644,,,,
7.22,1109,125.96,-14.08,20.4,87702,,1.041350343,,0.579751336,,,,
7.23,1109,125.82,-13.58,20.4,87702,,1.041350343,,0.51305227,,,,
7.24,1109,125.69,-15.09,20.4,87702,,1.041350343,,0.719868761,,,,
7.25,1109,125.55,-14.08,20.4,87702,,1.041350343,,0.583544027,,,,
7.26,1109,125.41,-11.57,20.4,87702,,1.041350343,,0.24130268,,,,
7.27,1109,125.28,-13.08,20.3,87631,,1.040861885,,0.449117982,,,,
7.28,1109,125.15,-15.09,20.3,87631,,1.040861885,,0.726435118,,,,
7.29,1109,125.01,-13.08,20.3,87631,,1.040861885,,0.451060112,,,,
7.3,1109,124.88,-12.07,20.3,87631,,1.040861885,,0.312519199,,,,
7.31,1109,124.75,-13.58,20.3,87631,,1.040861885,,0.522135985,,,,
7.32,1109,124.61,-13.58,20.4,87571,,1.039794884,,0.523846891,,,,
7.33,1109,124.48,-14.08,20.4,87571,,1.039794884,,0.594507163,,,,
7.34,1109,124.35,-13.58,20.4,87571,,1.039794884,,0.526039776,,,,
7.35,1109,124.22,-12.07,20.4,87571,,1.039794884,,0.31617306,,,,
7.36,1109,124.09,-12.57,20.4,87571,,1.039794884,,0.386839376,,,,
7.37,1109,123.96,-12.57,20.4,87502,,1.038975596,,0.387956861,,,,
7.38,1109,123.83,-13.58,20.4,87502,,1.038975596,,0.530885357,,,,
7.38,1109,123.83,-13.58,20.4,87502,,1.038975596,,0.530885357,,,,
7.39,1109,123.7,-12.57,20.4,87502,,1.038975596,,0.389589437,,,,
7.4,1109,123.57,-14.08,20.4,87502,,1.038975596,,0.60377133,,,,
7.41,1109,123.44,-12.57,20.4,87502,,1.038975596,,0.391232339,,,,
7.42,1109,123.3,-12.07,20.4,87428,,1.038096939,,0.321433786,,,,
7.43,1109,123.17,-15.09,20.4,87428,,1.038096939,,0.751975777,,,,
7.44,1109,123.04,-13.08,20.4,87428,,1.038096939,,0.466859804,,,,
7.45,1109,122.91,-13.08,20.4,87428,,1.038096939,,0.467847907,,,,
7.46,1109,122.78,-11.57,20.4,87428,,1.038096939,,0.252540001,,,,
7.47,1109,122.66,-12.07,20.3,87384,,1.037928073,,0.324849654,,,,
7.48,1109,122.53,-13.08,20.3,87384,,1.037928073,,0.470830853,,,,
7.49,1109,122.4,-13.08,20.3,87384,,1.037928073,,0.471831515,,,,
7.5,1109,122.27,-13.58,20.3,87384,,1.037928073,,0.545068088,,,,
7.51,1109,122.14,-13.08,20.3,87384,,1.037928073,,0.473842433,,,,
7.52,1109,122.01,-14.58,20.4,87320,,1.036814576,,0.6932191,,,,
7.53,1109,121.88,-11.57,20.4,87320,,1.036814576,,0.256600419,,,,
7.54,1109,121.75,-12.57,20.4,87320,,1.036814576,,0.403007274,,,,
7.55,1109,121.62,-11.06,20.4,87320,,1.036814576,,0.183151725,,,,
7.56,1109,121.49,-14.58,20.4,87320,,1.036814576,,0.699166015,,,,
7.57,1109,121.37,-13.08,20.4,87261,,1.036114026,,0.480714014,,,,
7.58,1109,121.24,-13.58,20.4,87261,,1.036114026,,0.555339329,,,,
7.59,1109,121.11,-12.07,20.4,87261,,1.036114026,,0.333801302,,,,
7.6,1109,120.98,-12.07,20.4,87261,,1.036114026,,0.334519066,,,,
7.6,1109,120.98,-12.07,20.4,87261,,1.036114026,,0.334519066,,,,
7.6,1109,120.98,-12.07,20.4,87261,,1.036114026,,0.334519066,,,,
7.6,1109,120.98,-12.07,20.4,87261,,1.036114026,,0.334519066,,,,
7.6,1109,120.98,-12.07,20.4,87261,,1.036114026,,0.334519066,,,,
7.6,1109,120.98,-12.07,20.4,87261,,1.036114026,,0.334519066,,,,
7.61,1232,120.85,-12.07,20.4,87261,,1.036114026,,0.335239146,,,,
7.62,1232,120.72,-15.09,20.4,87188,,1.035247243,,0.784962859,,,,
7.63,1232,120.6,-11.57,20.4,87188,,1.035247243,,0.262473008,,,,
7.64,1232,120.47,-14.08,20.4,87188,,1.035247243,,0.637532052,,,,
7.65,1232,120.34,-11.57,20.4,87188,,1.035247243,,0.263608403,,,,
7.66,1232,120.21,-11.57,20.4,87188,,1.035247243,,0.264178865,,,,
7.67,1232,120.09,-13.08,20.4,87126,,1.034511071,,0.491776993,,,,
7.68,1232,119.96,-14.58,20.4,87126,,1.034511071,,0.718711198,,,,
7.69,1232,119.83,-12.07,20.4,87126,,1.034511071,,0.341498914,,,,
7.7,1232,119.69,-14.08,20.4,87126,,1.034511071,,0.646328118,,,,
7.7,1232,119.69,-14.08,20.4,87126,,1.034511071,,0.646328118,,,,
7.71,1232,119.56,-12.57,20.4,87126,,1.034511071,,0.418836926,,,,
7.72,1232,119.43,-13.58,20.4,87073,,1.033881763,,0.57353523,,,,
7.73,1232,119.3,-11.57,20.4,87073,,1.033881763,,0.26857871,,,,
7.74,1232,119.17,-13.08,20.4,87073,,1.033881763,,0.499703378,,,,
7.75,1232,119.04,-14.08,20.4,87073,,1.033881763,,0.653803461,,,,
7.76,1232,118.91,-13.58,20.4,87073,,1.033881763,,0.5785624,,,,
7.77,1232,118.78,-13.58,20.4,87005,,1.033074349,,0.580282694,,,,
7.78,1232,118.65,-11.06,20.4,87005,,1.033074349,,0.193132357,,,,
7.79,1232,118.53,-12.57,20.4,87005,,1.033074349,,0.426740412,,,,
7.8,1232,118.4,-12.07,20.4,87005,,1.033074349,,0.350284245,,,,
7.81,1232,118.27,-14.08,20.4,87005,,1.033074349,,0.662862049,,,,
7.82,1232,118.15,-13.08,20.3,86959,,1.032880016,,0.508861639,,,,
7.83,1232,118.02,-11.57,20.3,86959,,1.032880016,,0.274702272,,,,
7.84,1232,117.9,-12.57,20.3,86959,,1.032880016,,0.431394331,,,,
7.85,1232,117.77,-12.07,20.3,86959,,1.032880016,,0.354108509,,,,
7.86,1232,117.65,-12.07,20.3,86959,,1.032880016,,0.354831241,,,,
7.87,1232,117.52,-12.07,20.4,86892,,1.031732617,,0.356012184,,,,
7.88,1232,117.39,-14.58,20.4,86892,,1.031732617,,0.752546088,,,,
7.89,1232,117.26,-14.08,20.4,86892,,1.031732617,,0.675207078,,,,
7.9,1232,117.13,-11.06,20.4,86892,,1.031732617,,0.198435175,,,,
7.91,1232,117,-13.08,20.4,86892,,1.031732617,,0.519491152,,,,
7.92,1232,116.87,-13.58,20.4,86834,,1.031043941,,0.600585132,,,,
7.93,1232,116.75,-12.57,20.4,86834,,1.031043941,,0.44071818,,,,
7.94,1232,116.62,-13.08,20.4,86834,,1.031043941,,0.52323139,,,,
7.95,1232,116.49,-12.57,20.4,86834,,1.031043941,,0.442687699,,,,
7.96,1232,116.36,-13.08,20.4,86834,,1.031043941,,0.525572266,,,,
7.97,1232,116.24,-12.07,20.4,86774,,1.030331516,,0.364390798,,,,
7.98,1232,116.12,-11.06,20.4,86774,,1.030331516,,0.202176683,,,,
7.99,1232,116,-11.57,20.4,86774,,1.030331516,,0.285056129,,,,
8,1232,115.88,-12.57,20.4,86774,,1.030331516,,0.447669969,,,,
8.01,1232,115.76,-12.57,20.4,86774,,1.030331516,,0.448598584,,,,
8.02,1232,115.64,-11.06,20.3,86699,,1.029791793,,0.203965405,,,,
8.02,1232,115.64,-11.06,20.3,86699,,1.029791793,,0.203965405,,,,
8.03,1232,115.51,-14.08,20.3,86699,,1.029791793,,0.697132505,,,,
8.04,1232,115.39,-12.57,20.3,86699,,1.029791793,,0.451716699,,,,
8.05,1232,115.26,-12.07,20.3,86699,,1.029791793,,0.37080786,,,,
8.06,1232,115.14,-12.07,20.3,86699,,1.029791793,,0.371581182,,,,
8.07,1232,115.01,-12.57,20.4,86645,,1.028799805,,0.455145066,,,,
8.08,1232,114.88,-14.08,20.4,86645,,1.028799805,,0.705479177,,,,
8.09,1232,114.76,-11.57,20.4,86645,,1.028799805,,0.291683185,,,,
8.1,1232,114.63,-12.57,20.4,86645,,1.028799805,,0.458167692,,,,
8.11,1232,114.5,-12.57,20.4,86645,,1.028799805,,0.459208663,,,,
8.12,1232,114.37,-14.08,20.3,86587,,1.028461481,,0.712019116,,,,
8.13,1232,114.25,-13.58,20.3,86587,,1.028461481,,0.630024431,,,,
8.14,1232,114.12,-11.57,20.3,86587,,1.028461481,,0.295060986,,,,
8.15,1232,114,-11.06,20.3,86587,,1.028461481,,0.21014757,,,,
8.16,1232,113.88,-11.06,20.3,86587,,1.028461481,,0.210590685,,,,
8.17,1232,113.77,-11.06,20.3,86503,,1.027463747,,0.211202999,,,,
8.18,1232,113.65,-12.57,20.3,86503,,1.027463747,,0.466709382,,,,
8.19,1232,113.53,-12.57,20.3,86503,,1.027463747,,0.467696517,,,,
8.2,1232,113.41,-12.07,20.3,86503,,1.027463747,,0.383871951,,,,
8.21,1232,113.28,-12.57,20.3,86503,,1.027463747,,0.469763134,,,,
8.22,1232,113.15,-13.58,20.4,86486,,1.026911881,,0.643302952,,,,
8.23,1232,113.03,-13.08,20.4,86486,,1.026911881,,0.559237655,,,,
8.24,1232,112.91,-11.06,20.4,86486,,1.026911881,,0.214547823,,,,
8.25,1232,112.78,-11.57,20.4,86486,,1.026911881,,0.302570085,,,,
8.26,1232,112.66,-12.57,20.4,86486,,1.026911881,,0.47520308,,,,
8.27,1232,112.53,-13.58,20.4,86404,,1.025938234,,0.651028478,,,,
8.28,1232,112.41,-12.57,20.4,86404,,1.025938234,,0.477772125,,,,
8.29,1232,112.29,-12.07,20.4,86404,,1.025938234,,0.392149991,,,,
8.3,1232,112.16,-12.07,20.4,86404,,1.025938234,,0.393059567,,,,
8.31,1232,112.04,-11.57,20.4,86404,,1.025938234,,0.306871058,,,,
8.32,1232,111.92,-12.07,20.3,86369,,1.025872125,,0.394772558,,,,
8.33,1232,111.8,-12.07,20.3,86369,,1.025872125,,0.395620467,,,,
8.34,1232,111.68,-12.07,20.3,86369,,1.025872125,,0.396471111,,,,
8.34,1232,111.68,-12.07,20.3,86369,,1.025872125,,0.396471111,,,,
8.35,1232,111.56,-12.57,20.3,86369,,1.025872125,,0.485111621,,,,
8.36,1232,111.44,-11.57,20.3,86369,,1.025872125,,0.310204369,,,,
8.37,1232,111.32,-11.06,20.4,86297,,1.024667745,,0.221203831,,,,
8.38,1232,111.2,-12.57,20.4,86297,,1.024667745,,0.488831607,,,,
8.39,1232,111.08,-12.57,20.4,86297,,1.024667745,,0.48988835,,,,
8.4,1232,110.96,-13.08,20.4,86297,,1.024667745,,0.581568771,,,,
8.41,1232,110.84,-11.57,20.4,86297,,1.024667745,,0.313940428,,,,
8.42,1232,110.72,-11.06,20.4,86242,,1.024014689,,0.223750371,,,,
8.43,1232,110.61,-10.06,20.4,86242,,1.024014689,,0.04526855,,,,
8.44,1232,110.49,-12.57,20.4,86242,,1.024014689,,0.495449946,,,,
8.45,1232,110.37,-12.07,20.4,86242,,1.024014689,,0.406674851,,,,
8.46,1232,110.24,-13.08,20.4,86242,,1.024014689,,0.589566018,,,,
8.47,1232,110.12,-13.08,20.4,86194,,1.02344475,,0.591180678,,,,
8.48,1232,109.99,-12.57,20.4,86194,,1.02344475,,0.500243106,,,,
8.49,1232,109.86,-14.58,20.4,86194,,1.02344475,,0.86620139,,,,
8.5,1232,109.73,-11.06,20.4,86194,,1.02344475,,0.227932862,,,,
8.51,1232,109.61,-11.57,20.4,86194,,1.02344475,,0.32140941,,,,
8.52,1232,109.49,-13.08,20.3,86148,,1.023247135,,0.598118989,,,,
8.53,1232,109.36,-13.58,20.3,86148,,1.023247135,,0.691130881,,,,
8.54,1232,109.24,-10.56,20.3,86148,,1.023247135,,0.138236296,,,,
8.55,1232,109.12,-12.57,20.3,86148,,1.023247135,,0.508349812,,,,
8.56,1232,109.01,-11.06,20.3,86148,,1.023247135,,0.230998356,,,,
8.57,1232,108.89,-11.06,20.3,86092,,1.022581979,,0.231658358,,,,
8.58,1232,108.78,-11.57,20.3,86092,,1.022581979,,0.326608214,,,,
8.59,1232,108.66,-11.57,20.3,86092,,1.022581979,,0.32733,,,,
8.6,1232,108.54,-12.07,20.3,86092,,1.022581979,,0.421092803,,,,
8.61,1232,108.42,-12.57,20.3,86092,,1.022581979,,0.515270143,,,,
8.61,1232,108.42,-12.57,20.3,86092,,1.022581979,,0.515270143,,,,
8.61,1232,108.42,-12.57,20.3,86092,,1.022581979,,0.515270143,,,,
8.61,1232,108.42,-12.57,20.3,86092,,1.022581979,,0.515270143,,,,
8.61,1232,108.42,-12.57,20.3,86092,,1.022581979,,0.515270143,,,,
8.61,1232,108.42,-12.57,20.3,86092,,1.022581979,,0.515270143,,,,
8.62,1343,108.29,-12.57,20.3,86028,,1.021821801,,0.516892281,,,,
8.63,1343,108.17,-12.57,20.3,86028,,1.021821801,,0.518039762,,,,
8.64,1343,108.04,-12.57,20.3,86028,,1.021821801,,0.519287183,,,,
8.65,1343,107.91,-13.58,20.3,86028,,1.021821801,,0.710819429,,,,
8.66,1343,107.79,-12.57,20.3,86028,,1.021821801,,0.521698767,,,,
8.66,1343,107.79,-12.57,20.3,86028,,1.021821801,,0.521698767,,,,
8.67,1343,107.66,-12.57,20.3,85977,,1.021216034,,0.523269646,,,,
8.68,1343,107.54,-11.06,20.3,85977,,1.021216034,,0.237828784,,,,
8.69,1343,107.42,-12.07,20.3,85977,,1.021216034,,0.430494559,,,,
8.7,1343,107.3,-13.08,20.3,85977,,1.021216034,,0.624022099,,,,
8.71,1343,107.18,-11.57,20.3,85977,,1.021216034,,0.336882317,,,,
8.72,1343,107.06,-11.06,20.3,85915,,1.020479612,,0.24013933,,,,
8.73,1343,106.95,-12.57,20.3,85915,,1.020479612,,0.530622924,,,,
8.74,1343,106.83,-11.06,20.3,85915,,1.020479612,,0.241174461,,,,
8.75,1343,106.72,-10.56,20.3,85915,,1.020479612,,0.145234584,,,,
8.76,1343,106.61,-10.56,20.3,85915,,1.020479612,,0.145534444,,,,
8.77,1343,106.5,-11.06,20.4,85861,,1.019490796,,0.242906748,,,,
8.78,1343,106.39,-10.56,20.4,85861,,1.019490796,,0.146278697,,,,
8.79,1343,106.28,-11.57,20.4,85861,,1.019490796,,0.343191834,,,,
8.8,1343,106.16,-13.08,20.4,85861,,1.019490796,,0.638574997,,,,
8.81,1343,106.04,-10.56,20.4,85861,,1.019490796,,0.147245918,,,,
8.82,1343,105.92,-11.57,20.3,85804,,1.019161178,,0.345640425,,,,
8.83,1343,105.79,-15.09,20.3,85804,,1.019161178,,1.038292073,,,,
8.84,1343,105.67,-12.57,20.3,85804,,1.019161178,,0.544259016,,,,
8.85,1343,105.54,-13.08,20.3,85804,,1.019161178,,0.646308678,,,,
8.86,1343,105.42,-11.06,20.3,85804,,1.019161178,,0.247989452,,,,
8.87,1343,105.3,-10.56,20.3,85759,,1.018626678,,0.149449416,,,,
8.88,1343,105.19,-12.07,20.3,85759,,1.018626678,,0.450081986,,,,
8.89,1343,105.07,-12.07,20.3,85759,,1.018626678,,0.451110647,,,,
8.9,1343,104.95,-11.57,20.3,85759,,1.018626678,,0.352243846,,,,
8.91,1343,104.83,-12.07,20.3,85759,,1.018626678,,0.453178576,,,,
8.92,1343,104.71,-12.57,20.4,85708,,1.017674115,,0.555094433,,,,
8.93,1343,104.59,-11.06,20.4,85708,,1.017674115,,0.252309179,,,,
8.94,1343,104.47,-12.07,20.4,85708,,1.017674115,,0.456734345,,,,
8.95,1343,104.35,-13.08,20.4,85708,,1.017674115,,0.66209972,,,,
8.96,1343,104.22,-13.08,20.4,85708,,1.017674115,,0.663752506,,,,
8.97,1343,104.1,-12.07,20.3,85660,,1.017450777,,0.460087804,,,,
8.98,1343,103.98,-11.57,20.3,85660,,1.017450777,,0.359261197,,,,
8.98,1343,103.98,-11.57,20.3,85660,,1.017450777,,0.359261197,,,,
8.99,1343,103.85,-11.57,20.3,85660,,1.017450777,,0.36016121,,,,
9,1343,103.73,-12.57,20.3,85660,,1.017450777,,0.565756764,,,,
9.01,1343,103.61,-13.58,20.3,85660,,1.017450777,,0.774356742,,,,
9.02,1343,103.48,-13.08,20.3,85605,,1.016797499,,0.673860081,,,,
9.03,1343,103.35,-12.07,20.3,85605,,1.016797499,,0.467089556,,,,
9.04,1343,103.23,-12.07,20.3,85605,,1.016797499,,0.468176126,,,,
9.05,1343,103.1,-13.58,20.3,85605,,1.016797499,,0.782539087,,,,
9.06,1343,102.98,-12.07,20.3,85605,,1.016797499,,0.470452026,,,,
9.07,1343,102.85,-11.57,20.4,85550,,1.015798064,,0.367796315,,,,
9.08,1343,102.73,-12.57,20.4,85550,,1.015798064,,0.577763313,,,,
9.09,1343,102.61,-12.57,20.4,85550,,1.015798064,,0.579115465,,,,
9.1,1343,102.48,-12.07,20.4,85550,,1.015798064,,0.475521298,,,,
9.11,1343,102.36,-12.57,20.4,85550,,1.015798064,,0.581947737,,,,
9.12,1343,102.24,-12.57,20.4,85502,,1.015228125,,0.58364208,,,,
9.13,1343,102.12,-11.57,20.4,85502,,1.015228125,,0.373282898,,,,
9.14,1343,102,-11.06,20.4,85502,,1.015228125,,0.265924359,,,,
9.15,1343,101.89,-11.57,20.4,85502,,1.015228125,,0.37497005,,,,
9.16,1343,101.77,-12.07,20.4,85502,,1.015228125,,0.482450097,,,,
9.17,1343,101.65,-11.57,20.3,85445,,1.014897054,,0.376865679,,,,
9.18,1343,101.54,-12.07,20.3,85445,,1.014897054,,0.484796279,,,,
9.19,1343,101.42,-10.56,20.3,85445,,1.014897054,,0.16169508,,,,
9.2,1343,101.31,-12.07,20.3,85445,,1.014897054,,0.487000004,,,,
9.21,1343,101.19,-10.56,20.3,85445,,1.014897054,,0.162430966,,,,
9.22,1343,101.08,-12.57,20.3,85409,,1.014469454,,0.597561319,,,,
9.23,1343,100.97,-9.56,20.3,85409,,1.014469454,,0.0535358,,,,
9.24,1343,100.86,-11.06,20.3,85409,,1.014469454,,0.272173102,,,,
9.25,1343,100.74,-12.57,20.3,85409,,1.014469454,,0.601601695,,,,
9.26,1343,100.62,-12.57,20.3,85409,,1.014469454,,0.603037498,,,,
9.27,1343,100.5,-12.07,20.4,85329,,1.013173969,,0.495723425,,,,
9.28,1343,100.38,-12.57,20.4,85329,,1.013173969,,0.606699327,,,,
9.29,1343,100.26,-12.07,20.4,85329,,1.013173969,,0.498099567,,,,
9.3,1343,100.13,-11.06,20.4,85329,,1.013173969,,0.276509241,,,,
9.3,1343,100.13,-11.06,20.4,85329,,1.013173969,,0.276509241,,,,
9.31,1343,100.01,-12.57,20.4,85329,,1.013173969,,0.611196757,,,,
9.32,1343,99.89,-12.57,20.4,85279,,1.012580282,,0.613025339,,,,
9.33,1343,99.76,-13.58,20.4,85279,,1.012580282,,0.839296655,,,,
9.34,1343,99.64,-13.08,20.4,85279,,1.012580282,,0.729827352,,,,
9.35,1343,99.52,-11.57,20.4,85279,,1.012580282,,0.394069793,,,,
9.36,1343,99.4,-10.56,20.4,85279,,1.012580282,,0.168718916,,,,
9.37,1343,99.28,-11.57,20.4,85261,,1.012366555,,0.396060946,,,,
9.38,1343,99.17,-11.06,20.4,85261,,1.012366555,,0.282113383,,,,
9.39,1343,99.06,-12.07,20.4,85261,,1.012366555,,0.510647431,,,,
9.4,1343,98.95,-10.06,20.4,85261,,1.012366555,,0.057216616,,,,
9.41,1343,98.83,-11.06,20.4,85261,,1.012366555,,0.284057804,,,,
9.42,1343,98.72,-12.07,20.3,85193,,1.011903853,,0.514406023,,,,
9.43,1343,98.61,-11.06,20.3,85193,,1.011903853,,0.285457158,,,,
9.44,1343,98.49,-12.57,20.3,85193,,1.011903853,,0.630998598,,,,
9.45,1343,98.38,-10.06,20.3,85193,,1.011903853,,0.057908014,,,,
9.46,1343,98.27,-11.57,20.3,85193,,1.011903853,,0.404428902,,,,
9.47,1343,98.15,-11.06,20.3,85150,,1.011393109,,0.288284642,,,,
9.48,1343,98.04,-11.57,20.3,85150,,1.011393109,,0.406533886,,,,
9.49,1343,97.92,-12.57,20.3,85150,,1.011393109,,0.638688533,,,,
9.5,1343,97.8,-12.07,20.3,85150,,1.011393109,,0.52439421,,,,
9.51,1343,97.68,-12.07,20.3,85150,,1.011393109,,0.52568344,,,,
9.52,1343,97.56,-10.56,20.3,85106,,1.010870486,,0.17543931,,,,
9.53,1343,97.45,-11.57,20.3,85106,,1.010870486,,0.411684146,,,,
